platform,category,assessment_type,sponsor,contest_id,contest_title,year,start_date,start_epoch_second,period,problem_id,problem_index,problem_name,problem_title,difficulty,solver_count,ai_tags,ai_tag_count,problem_url,source_url,parser_version,statement_lang,crawl_time,difficulty_100,clean_text_len,clean_text,contest_points,acceptance_rate
atcoder,abc,public_sponsored_abc,freee,abc264,freee プログラミングコンテスト2022（AtCoder Beginner Contest 264）,2022,,1660392000.0,2022.0,abc264_b,B,Nice Grid,B. Nice Grid,-391.0,11709,"['implementation', 'math', 'pattern']",3,https://atcoder.jp/contests/abc264/tasks/abc264_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,20.347,,,,
atcoder,abc,public_sponsored_abc,freee,abc264,freee プログラミングコンテスト2022（AtCoder Beginner Contest 264）,2022,,1660392000.0,2022.0,abc264_c,C,Matrix Reducing,C. Matrix Reducing,758.0,7543,"['bit brute force', 'bitmask', 'matrix', 'brute force']",4,https://atcoder.jp/contests/abc264/tasks/abc264_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,43.023,,,,
atcoder,abc,public_sponsored_abc,freee,abc264,freee プログラミングコンテスト2022（AtCoder Beginner Contest 264）,2022,,1660392000.0,2022.0,abc264_d,D,"""redocta"".swap(i,i+1)","D. ""redocta"".swap(i,i+1)",414.0,9391,"['bfs', 'implementation', 'search', 'string']",4,https://atcoder.jp/contests/abc264/tasks/abc264_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,36.234,,,,
atcoder,abc,public_sponsored_abc,freee,abc264,freee プログラミングコンテスト2022（AtCoder Beginner Contest 264）,2022,,1660392000.0,2022.0,abc264_e,E,Blackout 2,E. Blackout 2,1229.0,4897,"['connected components', 'dsu', 'graph', 'implementation', 'offline processing', 'reversal']",6,https://atcoder.jp/contests/abc264/tasks/abc264_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,52.319,,,,
atcoder,abc,public_sponsored_abc,freee,abc264,freee プログラミングコンテスト2022（AtCoder Beginner Contest 264）,2022,,1660392000.0,2022.0,abc264_f,F,Monochromatic Path,F. Monochromatic Path,1878.0,2105,"['dp', 'dp on grids', 'shortest path', 'bitmask']",4,https://atcoder.jp/contests/abc264/tasks/abc264_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,65.127,,,,
atcoder,abc,public_sponsored_abc,freee,abc264,freee プログラミングコンテスト2022（AtCoder Beginner Contest 264）,2022,,1660392000.0,2022.0,abc264_g,G,String Fair,G. String Fair,2348.0,816,"['graph theory', 'shortest path', 'bellman ford', 'negative cycle', 'dp', 'string']",6,https://atcoder.jp/contests/abc264/tasks/abc264_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,74.403,,,,
atcoder,abc,public_sponsored_abc,freee,abc264,freee プログラミングコンテスト2022（AtCoder Beginner Contest 264）,2022,,1660392000.0,2022.0,abc264_h,Ex,Perfect Binary Tree,Ex. Perfect Binary Tree,2660.0,425,"['dp on trees', 'dp', 'incremental']",3,https://atcoder.jp/contests/abc264/tasks/abc264_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,80.56,,,,
atcoder,abc,public_sponsored_abc,nec,abc267,NECプログラミングコンテスト2022 (AtCoder Beginner Contest 267),2022,,1662206400.0,2022.0,abc267_a,A,Saturday,A. Saturday,-984.0,14418,"['case work', 'implementation', 'string']",3,https://atcoder.jp/contests/abc267/tasks/abc267_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,8.644,,,,
atcoder,abc,public_sponsored_abc,nec,abc267,NECプログラミングコンテスト2022 (AtCoder Beginner Contest 267),2022,,1662206400.0,2022.0,abc267_b,B,Split?,B. Split?,61.0,10235,"['tree', 'implementation', 'string']",3,https://atcoder.jp/contests/abc267/tasks/abc267_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,29.268,,,,
atcoder,abc,public_sponsored_abc,nec,abc267,NECプログラミングコンテスト2022 (AtCoder Beginner Contest 267),2022,,1662206400.0,2022.0,abc267_c,C,Index × A(Continuous ver.),C. Index × A(Continuous ver.),524.0,9575,"['sliding window', 'prefix sum', 'array']",3,https://atcoder.jp/contests/abc267/tasks/abc267_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,38.405,,,,
atcoder,abc,public_sponsored_abc,nec,abc267,NECプログラミングコンテスト2022 (AtCoder Beginner Contest 267),2022,,1662206400.0,2022.0,abc267_d,D,Index × A(Not Continuous ver.),D. Index × A(Not Continuous ver.),864.0,7888,"['dp', 'subsequence']",2,https://atcoder.jp/contests/abc267/tasks/abc267_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,45.115,,,,
atcoder,abc,public_sponsored_abc,nec,abc267,NECプログラミングコンテスト2022 (AtCoder Beginner Contest 267),2022,,1662206400.0,2022.0,abc267_e,E,Erasing Vertices 2,E. Erasing Vertices 2,1313.0,4705,"['binary search', 'greedy']",2,https://atcoder.jp/contests/abc267/tasks/abc267_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,53.977,,,,
atcoder,abc,public_sponsored_abc,nec,abc267,NECプログラミングコンテスト2022 (AtCoder Beginner Contest 267),2022,,1662206400.0,2022.0,abc267_f,F,Exactly K Steps,F. Exactly K Steps,1939.0,2993,"['tree diameter', 'lca', 'dfs', 'tree']",4,https://atcoder.jp/contests/abc267/tasks/abc267_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,66.331,,,,
atcoder,abc,public_sponsored_abc,nec,abc267,NECプログラミングコンテスト2022 (AtCoder Beginner Contest 267),2022,,1662206400.0,2022.0,abc267_g,G,Increasing K Times,G. Increasing K Times,2561.0,936,"['dp', 'combinatorics', 'permutation', 'math']",4,https://atcoder.jp/contests/abc267/tasks/abc267_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,78.607,,,,
atcoder,abc,public_sponsored_abc,nec,abc267,NECプログラミングコンテスト2022 (AtCoder Beginner Contest 267),2022,,1662206400.0,2022.0,abc267_h,Ex,Odd Sum,Ex. Odd Sum,2422.0,801,"['dp', 'generating function', 'polynomial', 'convolution', 'divide and conquer', 'combinatorics']",6,https://atcoder.jp/contests/abc267/tasks/abc267_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,75.863,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc268,ユニークビジョンプログラミングコンテスト2022 夏(AtCoder Beginner Contest 268),2022,,1662811200.0,2022.0,abc268_a,A,Five Integers,A. Five Integers,-876.0,13558,"['implementation', 'set', 'counting']",3,https://atcoder.jp/contests/abc268/tasks/abc268_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,10.776,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc268,ユニークビジョンプログラミングコンテスト2022 夏(AtCoder Beginner Contest 268),2022,,1662811200.0,2022.0,abc268_b,B,Prefix?,B. Prefix?,-696.0,12711,"['implementation', 'simulation', 'string']",3,https://atcoder.jp/contests/abc268/tasks/abc268_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,14.328,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc268,ユニークビジョンプログラミングコンテスト2022 夏(AtCoder Beginner Contest 268),2022,,1662811200.0,2022.0,abc268_c,C,Chinese Restaurant,C. Chinese Restaurant,676.0,8018,"['implementation', 'modular arithmetic', 'counting', 'optimization', 'simulation']",5,https://atcoder.jp/contests/abc268/tasks/abc268_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,41.405,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc268,ユニークビジョンプログラミングコンテスト2022 夏(AtCoder Beginner Contest 268),2022,,1662811200.0,2022.0,abc268_d,D,Unique Username,D. Unique Username,1309.0,4608,"['backtracking', 'implementation', 'set', 'string']",4,https://atcoder.jp/contests/abc268/tasks/abc268_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,53.898,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc268,ユニークビジョンプログラミングコンテスト2022 夏(AtCoder Beginner Contest 268),2022,,1662811200.0,2022.0,abc268_e,E,Chinese Restaurant (Three-Star Version),E. Chinese Restaurant (Three-Star Version),1927.0,1799,"['prefix sum', 'difference array', 'circular array', 'optimization', 'range update']",5,https://atcoder.jp/contests/abc268/tasks/abc268_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,66.094,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc268,ユニークビジョンプログラミングコンテスト2022 夏(AtCoder Beginner Contest 268),2022,,1662811200.0,2022.0,abc268_f,F,Best Concatenation,F. Best Concatenation,1807.0,2301,"['greedy', 'sorting']",2,https://atcoder.jp/contests/abc268/tasks/abc268_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,63.726,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc268,ユニークビジョンプログラミングコンテスト2022 夏(AtCoder Beginner Contest 268),2022,,1662811200.0,2022.0,abc268_g,G,Random Student ID,G. Random Student ID,2311.0,990,"['expectation', 'trie', 'string', 'prefix', 'modular arithmetic', 'bfs']",6,https://atcoder.jp/contests/abc268/tasks/abc268_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,73.673,,,,
atcoder,abc,public_sponsored_abc,unique_vision,abc268,ユニークビジョンプログラミングコンテスト2022 夏(AtCoder Beginner Contest 268),2022,,1662811200.0,2022.0,abc268_h,Ex,Taboo,Ex. Taboo,2560.0,691,"['string matching', 'suffix array', 'lcp', 'greedy', 'segment']",5,https://atcoder.jp/contests/abc268/tasks/abc268_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,78.587,,,,
atcoder,abc,public_sponsored_abc,toyota,abc270,トヨタ自動車プログラミングコンテスト2022(AtCoder Beginner Contest 270),2022,,1664020800.0,2022.0,abc270_a,A,1-2-4 Test,A. 1-2-4 Test,-473.0,13240,['bit manipulation'],1,https://atcoder.jp/contests/abc270/tasks/abc270_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,18.729,,,,
atcoder,abc,public_sponsored_abc,toyota,abc270,トヨタ自動車プログラミングコンテスト2022(AtCoder Beginner Contest 270),2022,,1664020800.0,2022.0,abc270_b,B,Hammer,B. Hammer,-131.0,11184,"['case work', 'coordinate geometry', 'implementation', 'conditional']",4,https://atcoder.jp/contests/abc270/tasks/abc270_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,25.479,,,,
atcoder,abc,public_sponsored_abc,toyota,abc270,トヨタ自動車プログラミングコンテスト2022(AtCoder Beginner Contest 270),2022,,1664020800.0,2022.0,abc270_c,C,Simple path,C. Simple path,625.0,8926,"['dfs', 'graph', 'path', 'tree']",4,https://atcoder.jp/contests/abc270/tasks/abc270_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,40.399,,,,
atcoder,abc,public_sponsored_abc,toyota,abc270,トヨタ自動車プログラミングコンテスト2022(AtCoder Beginner Contest 270),2022,,1664020800.0,2022.0,abc270_d,D,Stones,D. Stones,1300.0,5959,"['dp', 'game theory']",2,https://atcoder.jp/contests/abc270/tasks/abc270_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,53.72,,,,
atcoder,abc,public_sponsored_abc,toyota,abc270,トヨタ自動車プログラミングコンテスト2022(AtCoder Beginner Contest 270),2022,,1664020800.0,2022.0,abc270_e,E,Apple Baskets on Circle,E. Apple Baskets on Circle,1211.0,5324,"['binary search', 'simulation', 'circular array']",3,https://atcoder.jp/contests/abc270/tasks/abc270_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,51.964,,,,
atcoder,abc,public_sponsored_abc,toyota,abc270,トヨタ自動車プログラミングコンテスト2022(AtCoder Beginner Contest 270),2022,,1664020800.0,2022.0,abc270_f,F,Transportation,F. Transportation,1834.0,2683,"['minimum spanning tree', 'kruskal', 'dsu', 'connectivity', 'case work']",5,https://atcoder.jp/contests/abc270/tasks/abc270_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,64.259,,,,
atcoder,abc,public_sponsored_abc,toyota,abc270,トヨタ自動車プログラミングコンテスト2022(AtCoder Beginner Contest 270),2022,,1664020800.0,2022.0,abc270_g,G,Sequence in mod P,G. Sequence in mod P,2220.0,1049,"['baby step giant step', 'discrete logarithm', 'modular arithmetic', 'recurrence']",4,https://atcoder.jp/contests/abc270/tasks/abc270_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,71.877,,,,
atcoder,abc,public_sponsored_abc,toyota,abc270,トヨタ自動車プログラミングコンテスト2022(AtCoder Beginner Contest 270),2022,,1664020800.0,2022.0,abc270_h,Ex,add 1 ,Ex. add 1 ,3159.0,397,"['expectation', 'dp', 'recurrence', 'modular arithmetic', 'modular exponentiation', 'modular inverse']",6,https://atcoder.jp/contests/abc270/tasks/abc270_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,90.409,,,,
atcoder,abc,public_sponsored_abc,kyocera,abc271,京セラプログラミングコンテスト2022(AtCoder Beginner Contest 271),2022,,1664625600.0,2022.0,abc271_a,A,484558,A. 484558,-662.0,12809,"['implementation', 'base conversion']",2,https://atcoder.jp/contests/abc271/tasks/abc271_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,14.999,,,,
atcoder,abc,public_sponsored_abc,kyocera,abc271,京セラプログラミングコンテスト2022(AtCoder Beginner Contest 271),2022,,1664625600.0,2022.0,abc271_b,B,Maintain Multiple Sequences,B. Maintain Multiple Sequences,-166.0,11247,"['array', 'implementation', 'query']",3,https://atcoder.jp/contests/abc271/tasks/abc271_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,24.788,,,,
atcoder,abc,public_sponsored_abc,kyocera,abc271,京セラプログラミングコンテスト2022(AtCoder Beginner Contest 271),2022,,1664625600.0,2022.0,abc271_c,C,Manga,C. Manga,842.0,8158,"['greedy', 'two pointer', 'simulation', 'array']",4,https://atcoder.jp/contests/abc271/tasks/abc271_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,44.681,,,,
atcoder,abc,public_sponsored_abc,kyocera,abc271,京セラプログラミングコンテスト2022(AtCoder Beginner Contest 271),2022,,1664625600.0,2022.0,abc271_d,D,Flip and Adjust,D. Flip and Adjust,886.0,7616,"['dp', 'subset sum', 'reconstruction']",3,https://atcoder.jp/contests/abc271/tasks/abc271_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,45.55,,,,
atcoder,abc,public_sponsored_abc,kyocera,abc271,京セラプログラミングコンテスト2022(AtCoder Beginner Contest 271),2022,,1664625600.0,2022.0,abc271_e,E,Subsequence Path,E. Subsequence Path,1402.0,4309,"['dp', 'graph theory', 'shortest path', 'subsequence']",4,https://atcoder.jp/contests/abc271/tasks/abc271_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,55.733,,,,
atcoder,abc,public_sponsored_abc,kyocera,abc271,京セラプログラミングコンテスト2022(AtCoder Beginner Contest 271),2022,,1664625600.0,2022.0,abc271_f,F,XOR on Grid Path,F. XOR on Grid Path,1669.0,3454,"['meet in the middle', 'xor', 'grid path', 'counting', 'sorting']",5,https://atcoder.jp/contests/abc271/tasks/abc271_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,61.003,,,,
atcoder,abc,public_sponsored_abc,kyocera,abc271,京セラプログラミングコンテスト2022(AtCoder Beginner Contest 271),2022,,1664625600.0,2022.0,abc271_g,G,Access Counter,G. Access Counter,2323.0,780,"['matrix', 'probability', 'dp', 'modular arithmetic', 'geometric progression']",5,https://atcoder.jp/contests/abc271/tasks/abc271_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,73.91,,,,
atcoder,abc,public_sponsored_abc,kyocera,abc271,京セラプログラミングコンテスト2022(AtCoder Beginner Contest 271),2022,,1664625600.0,2022.0,abc271_h,Ex,General General,Ex. General General,2908.0,248,"['dp', 'digit dp', 'math', 'case work', 'symmetry', 'coordinate geometry', 'bit manipulation']",7,https://atcoder.jp/contests/abc271/tasks/abc271_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,85.455,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc273,パナソニックグループプログラミングコンテスト2022（AtCoder Beginner Contest 273）,2022,,1665835200.0,2022.0,abc273_a,A,A Recursive Function,A. A Recursive Function,-1038.0,14564,"['recursion', 'factorial', 'implementation']",3,https://atcoder.jp/contests/abc273/tasks/abc273_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,7.578,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc273,パナソニックグループプログラミングコンテスト2022（AtCoder Beginner Contest 273）,2022,,1665835200.0,2022.0,abc273_b,B,Broken Rounding,B. Broken Rounding,77.0,9840,"['implementation', 'number theory', 'simulation']",3,https://atcoder.jp/contests/abc273/tasks/abc273_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,29.584,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc273,パナソニックグループプログラミングコンテスト2022（AtCoder Beginner Contest 273）,2022,,1665835200.0,2022.0,abc273_c,C,(K+1)-th Largest Number,C. (K+1)-th Largest Number,369.0,8766,"['coordinate compression', 'counting', 'implementation', 'sorting']",4,https://atcoder.jp/contests/abc273/tasks/abc273_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,35.346,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc273,パナソニックグループプログラミングコンテスト2022（AtCoder Beginner Contest 273）,2022,,1665835200.0,2022.0,abc273_d,D,LRUD Instructions,D. LRUD Instructions,1119.0,5026,"['binary search', 'coordinate compression', 'simulation', 'data structure']",4,https://atcoder.jp/contests/abc273/tasks/abc273_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,50.148,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc273,パナソニックグループプログラミングコンテスト2022（AtCoder Beginner Contest 273）,2022,,1665835200.0,2022.0,abc273_e,E,Notebook,E. Notebook,1624.0,3321,"['persistent data structure', 'stack', 'implementation']",3,https://atcoder.jp/contests/abc273/tasks/abc273_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,60.114,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc273,パナソニックグループプログラミングコンテスト2022（AtCoder Beginner Contest 273）,2022,,1665835200.0,2022.0,abc273_f,F,Hammer 2,F. Hammer 2,2277.0,1114,"['dp', 'interval dp']",2,https://atcoder.jp/contests/abc273/tasks/abc273_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,73.002,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc273,パナソニックグループプログラミングコンテスト2022（AtCoder Beginner Contest 273）,2022,,1665835200.0,2022.0,abc273_g,G,Row Column Sums 2,G. Row Column Sums 2,2521.0,637,"['dp', 'combinatorics', 'modular arithmetic', 'counting', 'matrix']",5,https://atcoder.jp/contests/abc273/tasks/abc273_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,77.817,,,,
atcoder,abc,public_sponsored_abc,panasonic,abc273,パナソニックグループプログラミングコンテスト2022（AtCoder Beginner Contest 273）,2022,,1665835200.0,2022.0,abc273_h,Ex,"Inv(0,1)ving Insert(1,0)n","Ex. Inv(0,1)ving Insert(1,0)n",3598.0,97,"['stern brocot tree', 'number theory', 'divide and conquer', 'binary search', 'contribution counting', 'fractions', 'merge']",7,https://atcoder.jp/contests/abc273/tasks/abc273_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,99.072,,,,
atcoder,abc,public_sponsored_abc,keyence,abc274,キーエンスプログラミングコンテスト2022（AtCoder Beginner Contest 274）,2022,,1666440000.0,2022.0,abc274_a,A,Batting Average,A. Batting Average,-738.0,12994,"['implementation', 'math', 'string']",3,https://atcoder.jp/contests/abc274/tasks/abc274_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,13.499,,,,
atcoder,abc,public_sponsored_abc,keyence,abc274,キーエンスプログラミングコンテスト2022（AtCoder Beginner Contest 274）,2022,,1666440000.0,2022.0,abc274_b,B,Line Sensor,B. Line Sensor,-449.0,11680,"['graph', 'implementation']",2,https://atcoder.jp/contests/abc274/tasks/abc274_b,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,19.203,,,,
atcoder,abc,public_sponsored_abc,keyence,abc274,キーエンスプログラミングコンテスト2022（AtCoder Beginner Contest 274）,2022,,1666440000.0,2022.0,abc274_c,C,Ameba,C. Ameba,304.0,9727,"['bfs', 'graph', 'implementation', 'tree']",4,https://atcoder.jp/contests/abc274/tasks/abc274_c,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,34.064,,,,
atcoder,abc,public_sponsored_abc,keyence,abc274,キーエンスプログラミングコンテスト2022（AtCoder Beginner Contest 274）,2022,,1666440000.0,2022.0,abc274_d,D,Robot Arms 2,D. Robot Arms 2,916.0,6321,"['dp', 'coordinate geometry', 'reachability', 'reduction']",4,https://atcoder.jp/contests/abc274/tasks/abc274_d,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,46.142,,,,
atcoder,abc,public_sponsored_abc,keyence,abc274,キーエンスプログラミングコンテスト2022（AtCoder Beginner Contest 274）,2022,,1666440000.0,2022.0,abc274_e,E,Booster,E. Booster,1520.0,3456,"['bitmask dp', 'dp', 'traveling salesman', 'bitmask']",4,https://atcoder.jp/contests/abc274/tasks/abc274_e,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,58.062,,,,
atcoder,abc,public_sponsored_abc,keyence,abc274,キーエンスプログラミングコンテスト2022（AtCoder Beginner Contest 274）,2022,,1666440000.0,2022.0,abc274_f,F,Fishing,F. Fishing,2212.0,1249,"['brute force', 'plane sweep', 'simulation', 'geometry']",4,https://atcoder.jp/contests/abc274/tasks/abc274_f,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,71.719,,,,
atcoder,abc,public_sponsored_abc,keyence,abc274,キーエンスプログラミングコンテスト2022（AtCoder Beginner Contest 274）,2022,,1666440000.0,2022.0,abc274_g,G,Security Camera 3,G. Security Camera 3,2340.0,917,"['max flow', 'vertex cover', 'graph', 'grid', 'submodular']",5,https://atcoder.jp/contests/abc274/tasks/abc274_g,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,74.245,,,,
atcoder,abc,public_sponsored_abc,keyence,abc274,キーエンスプログラミングコンテスト2022（AtCoder Beginner Contest 274）,2022,,1666440000.0,2022.0,abc274_h,Ex,XOR Sum of Arrays,Ex. XOR Sum of Arrays,3191.0,248,"['xor', 'binary lifting', 'matrix', 'lexicographical', 'range query']",5,https://atcoder.jp/contests/abc274/tasks/abc274_h,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,91.04,,,,
atcoder,abc,public_sponsored_abc,toyota,abc279,トヨタシステムズプログラミングコンテスト2022(AtCoder Beginner Contest 279),2022,,1669464000.0,2022.0,abc279_a,A,wwwvvvvvv,A. wwwvvvvvv,-1224.0,14989,"['string', 'counting', 'iteration']",3,https://atcoder.jp/contests/abc279/tasks/abc279_a,https://atcoder-tagged-backend.onrender.com/problems/all,2.3.0-sponsor-abc-kenkoooo-diff,ja,2026-06-04T18:46:05.900291+00:00,3.908,,,,
